age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
40,admin.,single,tertiary,no,2012,no,no,cellular,7,apr,123,1,25,1,unknown,0
53,unemployed,single,secondary,no,-22,no,no,cellular,20,oct,89,4,-1,0,unknown,0
37,management,married,secondary,no,593,yes,yes,cellular,9,nov,171,3,-1,0,failure,0
47,blue-collar,married,secondary,no,2351,yes,yes,cellular,11,apr,581,2,-1,0,unknown,0
29,blue-collar,married,tertiary,no,1582,yes,no,unknown,20,feb,289,1,-1,0,unknown,0
40,technician,divorced,tertiary,no,-190,yes,yes,unknown,2,feb,244,1,168,0,unknown,0
39,technician,single,secondary,no,573,yes,no,telephone,1,nov,328,2,-1,0,unknown,0
43,management,married,tertiary,no,-135,no,no,cellular,23,oct,336,5,-1,0,unknown,0
36,retired,single,primary,no,1478,yes,yes,unknown,12,sep,90,3,-1,1,other,0
39,blue-collar,married,tertiary,no,5008,yes,no,unknown,7,jun,68,5,-1,1,unknown,0
50,management,married,secondary,no,1397,yes,no,unknown,19,jul,183,2,-1,2,unknown,0
36,admin.,single,tertiary,no,181,yes,no,cellular,5,nov,41,1,165,0,unknown,0
23,admin.,married,secondary,no,458,yes,no,cellular,26,nov,166,1,-1,0,unknown,0
60,blue-collar,single,tertiary,no,5435,no,no,cellular,12,apr,304,6,-1,0,unknown,0
56,technician,single,secondary,no,180,no,no,unknown,14,mar,1,2,-1,0,unknown,1
26,unknown,single,secondary,no,1036,yes,yes,cellular,28,mar,30,4,262,0,failure,0
48,technician,married,primary,no,567,yes,no,cellular,7,may,844,3,506,0,unknown,0
35,technician,single,tertiary,no,1993,no,no,cellular,8,nov,678,4,-1,0,unknown,0
43,admin.,divorced,secondary,no,2830,yes,no,cellular,14,jun,139,1,-1,0,unknown,0
44,management,married,secondary,no,425,yes,no,unknown,12,feb,230,3,-1,1,unknown,0
38,management,married,tertiary,no,1419,no,no,cellular,9,jul,43,3,559,0,unknown,0
32,management,married,primary,no,994,yes,no,cellular,10,jul,103,2,-1,0,unknown,1
33,management,single,tertiary,no,289,yes,no,unknown,10,jan,406,4,-1,0,unknown,0
30,management,single,unknown,no,276,no,yes,cellular,1,dec,499,9,-1,0,failure,0
31,student,married,secondary,no,960,yes,no,unknown,25,jul,134,1,-1,0,unknown,0
40,technician,single,tertiary,no,50,no,no,cellular,22,apr,96,2,-1,1,other,0
33,management,married,tertiary,no,2297,yes,yes,telephone,6,apr,295,3,-1,0,failure,1
48,technician,single,tertiary,no,-92,no,no,cellular,14,mar,326,3,-1,0,failure,0
57,self-employed,married,secondary,no,-50,yes,no,cellular,23,sep,1063,2,-1,0,unknown,0
34,blue-collar,married,tertiary,no,428,yes,no,cellular,9,mar,308,4,-1,0,success,0
43,technician,married,tertiary,no,-11,no,no,unknown,23,apr,70,3,-1,1,failure,0
46,services,married,tertiary,no,768,no,no,cellular,23,mar,15,2,-1,0,unknown,0
46,entrepreneur,single,tertiary,no,565,yes,yes,cellular,27,aug,76,1,-1,0,failure,0
41,technician,married,tertiary,yes,1719,no,yes,unknown,12,aug,66,1,-1,1,unknown,0
49,management,married,tertiary,no,4386,yes,yes,cellular,19,oct,25,9,-1,0,unknown,0
46,technician,married,secondary,no,1900,no,no,cellular,26,aug,151,5,-1,1,unknown,0
27,technician,married,secondary,no,96,no,no,telephone,25,may,87,3,-1,0,unknown,0
50,retired,single,tertiary,no,3912,yes,no,cellular,20,jul,668,4,-1,0,unknown,0
50,technician,single,unknown,no,546,yes,no,cellular,22,dec,133,1,-1,0,unknown,1
32,blue-collar,married,secondary,no,764,yes,no,unknown,29,mar,539,1,-1,0,unknown,0
41,management,married,tertiary,no,621,no,yes,cellular,23,aug,94,5,26,0,unknown,0
48,management,married,secondary,no,293,yes,no,cellular,28,oct,459,2,30,0,failure,0
38,entrepreneur,divorced,secondary,no,3181,no,no,telephone,29,feb,156,2,-1,0,unknown,0
52,self-employed,divorced,secondary,no,405,yes,no,cellular,12,aug,8,5,-1,0,unknown,0
67,technician,single,tertiary,no,1096,no,no,telephone,25,jun,172,2,-1,0,unknown,0
32,retired,divorced,secondary,no,211,no,yes,cellular,13,feb,66,2,-1,1,unknown,0
25,technician,single,tertiary,no,2194,no,yes,unknown,29,dec,94,1,-1,0,unknown,0
44,management,single,primary,no,2032,no,yes,cellular,26,jun,297,10,-1,0,unknown,0
48,management,married,unknown,no,327,yes,no,cellular,28,nov,194,8,-1,0,other,1
38,technician,married,secondary,no,1516,yes,no,unknown,3,oct,566,1,-1,0,unknown,0
56,management,married,tertiary,no,1625,no,no,cellular,30,feb,709,4,-1,0,unknown,0
26,management,married,secondary,no,1040,yes,no,cellular,11,mar,302,3,-1,0,unknown,1
48,admin.,single,secondary,yes,1176,no,no,unknown,2,nov,513,1,-1,0,unknown,0
34,management,married,tertiary,no,1081,no,no,cellular,18,may,55,1,-1,2,unknown,0
59,blue-collar,married,tertiary,no,-71,no,no,cellular,18,jan,21,1,-1,0,unknown,0
62,technician,married,secondary,no,1464,yes,yes,cellular,25,sep,104,1,141,0,unknown,0
32,blue-collar,married,unknown,no,751,yes,no,telephone,24,oct,101,2,86,0,unknown,0
34,blue-collar,married,primary,no,665,no,yes,cellular,25,mar,282,2,-1,0,unknown,0
50,technician,divorced,tertiary,no,2749,yes,yes,unknown,9,dec,473,12,-1,0,unknown,0
36,technician,single,tertiary,no,-164,no,no,cellular,1,jan,90,1,-1,0,unknown,0
40,admin.,single,secondary,no,234,yes,no,unknown,26,jun,142,3,-1,0,failure,0
41,services,married,tertiary,no,-5,yes,no,cellular,26,jan,28,1,-1,0,unknown,0
19,management,married,secondary,no,-146,yes,no,cellular,31,mar,137,1,-1,0,unknown,0
40,management,married,primary,no,283,no,yes,cellular,16,jul,62,5,-1,0,unknown,0
33,services,divorced,secondary,no,6495,yes,yes,cellular,25,apr,124,2,-1,0,unknown,0
35,technician,married,secondary,no,272,no,no,cellular,1,sep,79,5,-1,1,unknown,0
56,blue-collar,married,tertiary,no,1434,no,no,cellular,21,jul,426,6,-1,1,unknown,0
27,technician,single,secondary,no,-11,no,no,unknown,20,may,1,4,-1,0,unknown,0
49,management,married,secondary,no,1181,no,no,cellular,24,sep,106,1,-1,0,unknown,0
37,blue-collar,married,secondary,no,6048,yes,no,unknown,5,mar,898,7,-1,0,unknown,0
37,blue-collar,married,primary,no,317,no,yes,cellular,28,nov,293,1,-1,0,unknown,0
49,management,married,tertiary,no,2626,yes,no,telephone,25,aug,381,6,-1,0,unknown,0
44,blue-collar,married,secondary,no,8830,no,no,unknown,17,aug,507,2,138,0,unknown,0
47,admin.,married,secondary,no,1132,no,no,unknown,8,apr,115,1,-1,0,unknown,0
51,blue-collar,single,secondary,no,355,yes,yes,cellular,6,jan,17,3,-1,1,unknown,1
37,management,single,tertiary,no,1479,yes,no,telephone,1,apr,136,2,-1,1,unknown,0
34,blue-collar,married,tertiary,no,2595,no,no,cellular,13,sep,272,4,293,0,unknown,0
29,retired,single,secondary,no,81,yes,no,cellular,18,oct,119,2,-1,0,unknown,0
31,admin.,married,secondary,no,703,no,no,telephone,4,jan,153,1,-1,0,unknown,0
73,unknown,married,secondary,no,376,yes,no,cellular,15,mar,450,1,-1,1,unknown,0
54,management,married,secondary,no,299,no,yes,cellular,14,aug,9,1,-1,0,unknown,1
26,admin.,single,secondary,no,2757,yes,yes,cellular,16,mar,105,2,-1,0,unknown,0
26,retired,married,tertiary,no,621,no,yes,cellular,5,feb,172,1,-1,0,unknown,0
46,management,single,secondary,no,421,yes,no,cellular,30,jan,91,3,-1,0,failure,0
47,blue-collar,single,secondary,yes,1187,yes,no,unknown,1,sep,152,1,-1,1,unknown,0
47,technician,married,tertiary,no,171,yes,no,cellular,26,nov,132,2,-1,0,unknown,0
38,retired,single,secondary,no,191,yes,no,telephone,23,oct,664,2,-1,0,unknown,0
39,technician,divorced,tertiary,no,901,yes,no,telephone,29,mar,175,4,253,0,unknown,0
44,blue-collar,married,tertiary,yes,589,no,no,cellular,4,jul,166,4,-1,0,unknown,0
41,services,married,secondary,no,324,yes,no,telephone,30,oct,75,9,-1,0,unknown,0
18,admin.,single,primary,no,-116,no,no,telephone,30,mar,12,1,-1,0,unknown,0
38,self-employed,single,secondary,no,903,yes,no,cellular,30,aug,91,1,-1,0,unknown,0
31,housemaid,married,primary,no,2344,yes,no,cellular,17,sep,7,2,-1,0,unknown,0
42,management,married,tertiary,no,2659,yes,no,unknown,28,dec,452,5,-1,0,unknown,0
73,unknown,married,tertiary,no,202,no,no,unknown,6,aug,58,2,275,0,failure,0
45,blue-collar,married,primary,no,1173,yes,no,telephone,25,may,624,1,-1,1,unknown,0
37,services,married,primary,no,2705,yes,no,cellular,25,nov,559,3,-1,0,unknown,0
51,technician,divorced,tertiary,no,588,yes,no,cellular,27,oct,281,3,-1,0,failure,0
46,housemaid,single,tertiary,yes,3835,yes,yes,cellular,4,dec,511,3,-1,0,unknown,0
45,blue-collar,married,secondary,no,3299,yes,no,telephone,7,feb,542,2,-1,1,success,0
47,admin.,single,tertiary,no,150,yes,no,telephone,26,jun,386,2,-1,0,unknown,0
63,management,divorced,secondary,no,249,yes,yes,cellular,1,aug,182,2,-1,0,unknown,0
28,management,married,secondary,no,98,no,no,telephone,10,feb,773,2,-1,1,unknown,0
46,admin.,married,primary,no,127,yes,no,cellular,13,jun,439,1,-1,0,unknown,0
30,management,married,secondary,no,3376,yes,no,unknown,9,jul,35,1,-1,0,unknown,0
47,admin.,single,secondary,no,3813,yes,no,cellular,14,sep,140,1,-1,0,unknown,0
30,management,married,tertiary,no,-120,no,no,telephone,1,nov,200,4,-1,1,unknown,0
36,unknown,divorced,secondary,no,1150,yes,no,cellular,30,sep,194,2,-1,0,unknown,0
37,technician,married,secondary,no,1045,no,yes,cellular,9,feb,123,6,-1,2,unknown,1
51,blue-collar,married,tertiary,no,542,no,no,cellular,6,jan,195,4,-1,0,failure,0
51,retired,married,tertiary,no,1298,no,no,unknown,10,jul,25,4,-1,0,unknown,0
27,technician,married,tertiary,no,4216,yes,no,cellular,11,jun,274,1,-1,0,unknown,0
41,management,single,secondary,no,79,yes,no,cellular,7,oct,177,1,-1,1,success,0
33,management,divorced,secondary,no,-7,yes,no,unknown,20,oct,399,1,-1,0,unknown,0
27,blue-collar,married,tertiary,no,-149,no,no,cellular,25,oct,305,3,-1,1,unknown,0
38,blue-collar,divorced,secondary,no,478,no,yes,cellular,28,dec,30,2,-1,0,unknown,1
37,admin.,single,tertiary,no,417,yes,no,cellular,22,apr,111,1,310,0,unknown,0
67,blue-collar,married,primary,no,645,no,yes,cellular,12,nov,343,3,-1,0,unknown,1
45,blue-collar,single,secondary,no,849,yes,no,cellular,22,nov,105,2,-1,1,unknown,1
25,entrepreneur,married,secondary,no,1927,yes,no,cellular,12,sep,215,3,-1,2,unknown,0
34,management,married,secondary,no,546,yes,no,telephone,14,jan,838,5,-1,1,unknown,0
52,technician,married,tertiary,no,402,yes,no,cellular,10,jul,21,5,-1,0,unknown,0
63,housemaid,single,secondary,no,2430,no,no,cellular,16,may,54,1,-1,1,unknown,0
23,services,married,secondary,no,2643,no,no,cellular,22,may,169,1,-1,0,unknown,0
20,technician,single,primary,no,197,no,no,cellular,4,jun,345,2,-1,0,unknown,0
61,blue-collar,single,tertiary,no,366,yes,no,unknown,29,feb,103,1,-1,0,unknown,0
45,services,married,secondary,no,2415,no,no,unknown,23,nov,32,1,275,3,unknown,0
31,blue-collar,married,tertiary,no,-75,no,no,cellular,14,nov,97,8,-1,0,unknown,0
46,management,married,secondary,no,391,yes,no,unknown,2,mar,266,7,495,0,unknown,0
18,management,married,tertiary,no,692,yes,no,cellular,2,nov,405,1,-1,0,unknown,0
41,blue-collar,married,tertiary,no,110,no,no,unknown,29,sep,973,4,462,0,unknown,0
44,unemployed,married,secondary,no,97,no,yes,cellular,11,apr,369,1,-1,0,unknown,0
51,retired,married,primary,no,629,no,no,cellular,11,jun,174,2,-1,0,unknown,0
29,management,married,secondary,no,1906,yes,no,unknown,6,mar,89,3,-1,0,unknown,0
41,management,married,unknown,no,2551,yes,no,unknown,25,mar,677,2,-1,0,unknown,0
30,admin.,married,secondary,no,5611,no,no,cellular,3,sep,197,4,-1,0,unknown,0
43,services,single,secondary,no,-84,no,no,unknown,23,sep,301,8,-1,0,unknown,0
31,blue-collar,divorced,secondary,no,166,yes,no,telephone,9,mar,164,1,-1,0,unknown,0
36,unknown,married,secondary,no,1919,no,no,cellular,31,mar,71,6,-1,0,unknown,0
30,management,married,tertiary,no,966,no,no,cellular,28,jun,204,2,-1,0,unknown,1
48,admin.,married,tertiary,no,395,no,no,cellular,25,jan,472,2,-1,0,unknown,0
50,admin.,married,tertiary,no,145,no,no,unknown,3,may,124,1,-1,0,unknown,0
38,technician,married,secondary,no,293,yes,no,unknown,1,sep,285,4,-1,0,unknown,1
41,retired,single,secondary,no,641,no,yes,cellular,2,sep,11,3,-1,0,unknown,0
25,technician,divorced,tertiary,no,92,yes,no,telephone,15,aug,711,5,350,0,unknown,0
37,management,married,secondary,no,4795,no,no,telephone,11,jun,904,1,-1,0,unknown,0
40,management,single,tertiary,no,-29,yes,no,cellular,8,sep,125,1,304,0,failure,0
69,management,married,tertiary,no,6158,no,no,cellular,16,mar,177,1,-1,0,unknown,0
28,technician,married,secondary,no,2566,no,no,cellular,23,sep,45,2,-1,0,unknown,0
57,blue-collar,married,tertiary,no,625,no,no,cellular,17,aug,56,1,-1,0,unknown,0
51,blue-collar,married,tertiary,no,1819,yes,no,unknown,3,dec,237,1,-1,0,success,0
44,blue-collar,married,tertiary,no,1469,yes,yes,cellular,8,jan,254,1,4,0,unknown,0
60,technician,married,secondary,no,159,no,no,cellular,7,sep,107,1,-1,0,failure,0
45,management,married,secondary,no,421,yes,no,telephone,21,aug,120,2,-1,0,unknown,1
45,blue-collar,married,secondary,no,879,yes,no,cellular,3,aug,182,2,-1,0,unknown,0
40,entrepreneur,single,secondary,no,1323,no,no,cellular,7,jun,724,4,-1,0,unknown,0
54,technician,divorced,secondary,no,974,no,no,cellular,5,sep,41,4,-1,1,unknown,0
53,services,married,primary,no,760,no,no,cellular,1,aug,206,3,-1,0,unknown,0
34,admin.,married,tertiary,no,678,yes,no,telephone,5,feb,15,4,-1,0,unknown,0
26,services,married,tertiary,no,834,no,no,cellular,3,jun,158,1,-1,0,unknown,0
38,blue-collar,single,secondary,no,654,no,no,unknown,18,dec,130,2,677,1,unknown,0
32,management,married,primary,no,969,no,no,cellular,29,nov,46,1,-1,0,failure,0
40,retired,married,secondary,no,3083,no,no,cellular,19,aug,46,1,61,0,unknown,0
54,management,married,tertiary,no,1302,yes,no,cellular,10,jun,154,3,-1,0,unknown,0
35,blue-collar,married,unknown,no,1723,no,no,unknown,4,nov,34,4,-1,0,unknown,0
40,management,married,tertiary,no,1165,no,no,cellular,30,sep,90,1,-1,0,unknown,0
41,admin.,divorced,unknown,no,1345,yes,no,cellular,13,dec,19,1,-1,0,unknown,0
50,management,divorced,tertiary,no,1095,yes,no,telephone,29,may,91,2,-1,0,unknown,0
18,services,married,secondary,no,-159,no,no,cellular,1,aug,196,1,-1,0,unknown,0
34,services,married,secondary,no,11530,yes,no,cellular,4,oct,351,3,746,0,unknown,0
43,blue-collar,married,secondary,no,-148,yes,yes,cellular,9,feb,457,4,-1,0,unknown,0
54,admin.,married,secondary,no,554,yes,no,unknown,17,dec,106,2,43,0,unknown,0
35,blue-collar,single,tertiary,no,-33,yes,no,unknown,11,may,720,5,-1,0,unknown,0
20,admin.,married,secondary,no,-47,no,no,cellular,7,jan,71,1,-1,1,unknown,0
47,blue-collar,married,primary,no,2166,yes,no,cellular,24,may,21,1,-1,0,unknown,0
34,admin.,married,secondary,no,632,yes,no,cellular,25,jul,668,3,-1,0,unknown,1
27,blue-collar,single,secondary,no,2222,no,no,telephone,7,jan,200,7,-1,0,unknown,0
34,self-employed,single,unknown,no,277,yes,no,cellular,13,oct,111,7,579,0,unknown,0
38,blue-collar,married,secondary,no,244,no,no,cellular,25,mar,589,1,-1,0,unknown,0
34,blue-collar,married,tertiary,no,233,no,no,unknown,26,jun,385,2,-1,1,unknown,0
18,admin.,married,tertiary,no,1236,no,no,cellular,29,dec,460,1,-1,0,unknown,0
50,admin.,divorced,secondary,no,2331,no,no,cellular,30,jan,89,3,-1,0,unknown,0
55,blue-collar,married,secondary,no,702,yes,no,unknown,19,mar,533,3,-1,0,unknown,0
48,management,married,secondary,no,515,yes,no,unknown,17,aug,270,4,-1,0,unknown,0
28,blue-collar,married,tertiary,no,5250,yes,no,cellular,18,sep,345,2,-1,0,unknown,0
38,unemployed,single,tertiary,no,-13,yes,no,cellular,30,jul,96,4,-1,0,failure,0
40,admin.,married,secondary,no,800,yes,no,cellular,31,apr,72,6,-1,0,unknown,0
47,admin.,married,tertiary,no,587,yes,yes,cellular,26,jul,135,2,-1,0,unknown,0
48,management,married,secondary,no,-45,yes,no,unknown,13,jul,220,2,-1,0,unknown,0
32,blue-collar,single,tertiary,no,268,yes,no,telephone,17,nov,282,2,-1,0,unknown,0
41,unknown,single,primary,no,-156,yes,no,telephone,18,jul,177,2,-1,0,unknown,0
46,services,divorced,primary,no,2942,yes,no,cellular,25,aug,309,3,-1,0,unknown,0
57,management,married,tertiary,no,1204,yes,no,cellular,21,nov,317,1,-1,0,unknown,0
48,services,married,secondary,no,2331,no,no,cellular,20,apr,282,2,-1,0,unknown,0
49,blue-collar,divorced,unknown,no,905,no,yes,cellular,2,apr,74,2,-1,0,unknown,0
41,management,married,secondary,no,1172,no,yes,cellular,19,sep,152,1,-1,0,unknown,0
56,technician,single,tertiary,no,1610,no,no,cellular,15,aug,374,2,-1,0,unknown,0
45,technician,single,secondary,no,3379,no,no,cellular,9,nov,562,2,-1,0,unknown,1
31,blue-collar,married,unknown,no,-55,no,no,cellular,30,apr,179,3,-1,0,other,0
56,management,married,tertiary,no,402,yes,no,cellular,29,jun,1116,1,-1,1,unknown,0
48,management,single,tertiary,no,1651,yes,no,cellular,29,sep,49,6,-1,0,unknown,0
36,admin.,single,secondary,no,4567,no,yes,cellular,14,dec,65,2,-1,0,unknown,0
35,management,married,tertiary,no,5729,yes,no,cellular,19,jun,159,2,-1,0,unknown,0
44,technician,married,tertiary,no,1324,yes,no,cellular,8,nov,183,1,-1,0,unknown,0
46,blue-collar,married,tertiary,no,122,yes,yes,unknown,12,may,142,3,95,0,other,0
43,blue-collar,married,secondary,no,-9,yes,no,cellular,17,dec,145,2,-1,0,failure,0
44,admin.,married,secondary,no,4179,no,no,unknown,12,jul,172,1,-1,0,unknown,0
59,blue-collar,married,secondary,no,653,yes,yes,unknown,15,feb,99,1,-1,0,unknown,0
52,admin.,divorced,secondary,no,125,yes,no,cellular,5,aug,36,1,-1,0,unknown,0
43,blue-collar,single,secondary,no,3874,yes,no,cellular,2,nov,806,2,132,0,unknown,0
51,management,single,secondary,yes,-34,no,no,cellular,20,jul,408,1,-1,0,failure,0
29,management,married,secondary,no,1761,no,no,cellular,18,jun,435,1,-1,0,unknown,0
45,blue-collar,married,secondary,no,1272,yes,no,cellular,3,mar,117,7,-1,0,unknown,0
60,entrepreneur,divorced,secondary,no,-62,no,yes,unknown,5,sep,133,1,-1,1,failure,0
38,admin.,married,primary,no,420,yes,no,cellular,2,feb,708,2,-1,0,unknown,0
31,blue-collar,married,tertiary,no,43,no,no,unknown,9,apr,931,1,-1,0,unknown,0
33,entrepreneur,married,secondary,no,1191,no,yes,unknown,24,feb,737,4,-1,0,unknown,0
29,management,single,tertiary,no,772,no,no,cellular,5,jun,265,3,-1,0,failure,0
32,technician,divorced,tertiary,no,-193,yes,no,cellular,27,dec,71,1,-1,0,success,0
36,blue-collar,married,primary,no,5376,yes,yes,cellular,17,jul,239,3,267,0,unknown,0
25,blue-collar,divorced,secondary,no,445,yes,no,cellular,21,sep,229,3,545,0,unknown,0
41,blue-collar,married,secondary,no,248,yes,no,cellular,20,jun,616,1,-1,0,unknown,0
50,management,married,unknown,no,177,yes,yes,unknown,15,jun,96,2,238,0,unknown,0
31,retired,single,secondary,yes,59,yes,yes,cellular,30,may,57,4,-1,0,unknown,0
57,services,single,secondary,no,10382,yes,yes,cellular,13,oct,79,1,-1,1,unknown,0
46,technician,married,secondary,no,324,no,yes,unknown,9,nov,71,2,248,0,unknown,0
52,blue-collar,married,secondary,no,580,yes,no,cellular,2,dec,269,4,-1,0,unknown,0
33,housemaid,single,unknown,no,2876,no,no,cellular,23,oct,431,6,-1,0,unknown,1
50,technician,single,secondary,no,1340,no,no,cellular,2,apr,118,3,-1,0,unknown,0
28,blue-collar,divorced,primary,no,489,no,no,cellular,29,oct,50,1,-1,0,failure,0
50,management,married,unknown,no,3229,no,no,unknown,29,nov,108,2,570,0,other,0
42,blue-collar,divorced,tertiary,no,1877,no,no,unknown,11,apr,204,1,176,0,unknown,0
47,management,divorced,secondary,no,187,no,no,cellular,28,apr,281,2,-1,0,unknown,0
28,unemployed,married,secondary,no,1348,yes,no,cellular,3,may,205,3,-1,0,unknown,0
31,admin.,single,secondary,no,3634,yes,no,cellular,30,jan,76,1,677,0,unknown,0
47,admin.,married,secondary,no,829,no,no,telephone,3,feb,645,2,-1,0,unknown,0
30,retired,married,tertiary,no,1784,yes,no,telephone,10,mar,148,2,-1,0,unknown,0
46,blue-collar,single,secondary,no,5116,yes,no,cellular,24,jul,158,1,-1,0,unknown,0
25,blue-collar,married,primary,no,1558,no,yes,cellular,2,jan,883,2,-1,0,unknown,0
50,services,married,tertiary,no,-37,no,no,unknown,1,mar,523,2,801,0,unknown,1
27,unemployed,single,tertiary,no,220,no,no,cellular,6,jul,423,2,-1,0,unknown,0
47,blue-collar,married,primary,no,1156,yes,no,cellular,6,jun,52,1,-1,0,unknown,0
47,self-employed,married,secondary,no,283,no,no,unknown,11,feb,469,4,-1,0,failure,1
33,blue-collar,divorced,secondary,no,4538,yes,no,cellular,16,apr,156,1,-1,0,unknown,0
47,blue-collar,married,secondary,no,579,no,no,cellular,31,jan,60,4,-1,0,success,0
