SK_ID_CURR,TARGET,CODE_GENDER,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,CREDIT_INCOME_RATIO,ANNUITY_INCOME_RATIO,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_ID_PUBLISH,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,CNT_PREV_LOANS,REGION_POPULATION_RELATIVE,FLAG_DOCUMENT_3,FLAG_PHONE
104470,1,F,Higher education,Married,House/apartment,60876.31,352812.65,4772.18,5.7956,0.0784,-17520,-271,-3437,0.2892,0.1125,0.4535,0,0.001108,1,0
104471,0,M,Incomplete higher,Civil marriage,House/apartment,656823.25,913979.12,20376.91,1.3915,0.031,-18250,-2445,-1560,0.7085,0.2139,0.1025,4,0.014315,1,1
104472,0,F,Secondary,Married,House/apartment,247852.91,688782.02,7555.44,2.779,0.0305,-17885,-3820,-3215,0.2833,0.3223,0.6251,2,0.049876,1,1
104473,0,F,Higher education,Single,House/apartment,257008.58,1118565.01,11725.97,4.3522,0.0456,-11680,-4876,-1077,0.3878,0.8684,0.3119,0,0.012819,0,1
104474,0,F,Secondary,Married,Municipal apartment,32427.83,54217.26,747.65,1.6719,0.0231,-23725,-6907,-3845,0.6617,0.0245,0.5928,3,0.034543,1,1
104475,0,M,Secondary,Married,House/apartment,92534.2,105371.95,1352.58,1.1387,0.0146,-10585,-442,-2712,0.8398,0.9511,0.2601,3,0.005543,1,0
104476,1,F,Secondary,Married,With parents,30000.0,162796.44,5755.25,5.4265,0.1918,-18250,-1317,-1527,0.8095,0.2833,0.3838,3,0.011164,1,1
104477,0,M,Lower secondary,Married,House/apartment,114670.49,423423.36,7650.29,3.6925,0.0667,-12045,-2425,-4257,0.2475,0.7004,0.5154,2,0.054389,1,1
104478,0,M,Higher education,Married,House/apartment,30000.0,37227.06,1444.26,1.2409,0.0481,-17155,-1889,-2828,0.368,0.2725,0.3422,3,0.006599,0,0
104479,0,F,Higher education,Married,Rented apartment,32904.91,174448.22,2302.21,5.3016,0.07,-14600,-14149,-5684,0.3009,0.1398,0.953,1,0.005046,1,1
104480,0,M,Higher education,Married,House/apartment,49693.28,76411.87,911.62,1.5377,0.0183,-10220,-536,-5676,0.2216,0.2923,0.5654,0,0.017511,0,1
104481,0,F,Secondary,Single,Municipal apartment,254900.76,1049194.24,32213.32,4.1161,0.1264,-7665,-1615,-1817,0.1575,0.0123,0.948,1,0.024921,0,1
104482,0,F,Secondary,Married,House/apartment,30000.0,156164.64,5078.02,5.2055,0.1693,-18980,-577,-1067,0.6859,0.6328,0.1298,5,0.019196,0,0
104483,0,F,Secondary,Single,House/apartment,356990.57,1395206.05,16752.97,3.9082,0.0469,-13140,-2031,-3930,0.3129,0.7903,0.3442,3,0.028374,1,1
104484,0,M,Secondary,Widow,House/apartment,125308.64,67465.89,1114.94,0.5384,0.0089,-16060,-626,-3967,0.5053,0.0005,0.5144,2,0.052056,1,1
104485,0,M,Secondary,Married,House/apartment,30000.0,122190.62,1438.56,4.073,0.048,-22630,-2353,-2571,0.2327,0.5769,0.8829,2,0.01308,1,1
104486,1,M,Secondary,Married,House/apartment,650691.77,2000000.0,38100.08,3.0737,0.0586,-17885,-1856,-5280,0.8076,0.4081,0.4392,1,0.013814,1,1
104487,0,M,Secondary,Married,Rented apartment,30000.0,102134.61,2793.62,3.4045,0.0931,-7665,-348,-2406,0.1118,0.7356,0.7013,5,0.011748,1,1
104488,0,F,Higher education,Married,House/apartment,30000.0,65512.73,1292.02,2.1838,0.0431,-10585,-465,-1367,0.3739,0.1589,0.6178,3,0.02618,1,1
104489,0,F,Incomplete higher,Married,Rented apartment,30477.83,120254.31,2726.46,3.9456,0.0895,-8030,-1199,-3127,0.7843,0.3799,0.0068,2,0.011863,1,1
104490,0,M,Higher education,Married,House/apartment,303963.71,179596.79,2960.65,0.5908,0.0097,-12045,-2214,-4785,0.3975,0.8555,0.6477,0,0.004505,1,1
104491,0,M,Secondary,Married,House/apartment,64116.11,214779.01,2436.85,3.3498,0.038,-14600,-312,-5713,0.7526,0.2958,0.5772,0,0.017316,1,0
104492,0,F,Higher education,Civil marriage,House/apartment,270139.12,622747.06,12519.54,2.3053,0.0463,-25185,-614,-445,0.171,0.3516,0.3199,3,0.00256,1,0
104493,0,F,Higher education,Separated,House/apartment,30000.0,22894.08,297.58,0.7631,0.0099,-19710,-242,-1185,0.266,0.8532,0.5313,4,0.052287,1,0
104494,0,F,Secondary,Single,House/apartment,477701.22,928332.17,13261.0,1.9433,0.0278,-16790,-172,-534,0.5324,0.6387,0.0586,1,0.046982,1,1
104495,0,M,Higher education,Married,Rented apartment,288316.75,1470916.21,36739.6,5.1017,0.1274,-17155,-1026,-4098,0.7521,0.5679,0.0767,1,0.1,1,0
104496,1,F,Higher education,Married,House/apartment,96905.95,186180.31,3974.45,1.9212,0.041,-17520,-461,-3142,0.2175,0.0163,0.7428,0,0.020886,1,1
104497,0,M,Secondary,Married,House/apartment,30000.0,92889.91,2389.94,3.0963,0.0797,-8395,-628,-4003,0.7303,0.1518,0.8485,4,0.026815,1,1
104498,0,F,Secondary,Married,House/apartment,37977.9,137052.55,1743.78,3.6087,0.0459,-9855,-1809,-5976,0.8451,0.2076,0.5194,3,0.023304,1,1
104499,0,F,Secondary,Married,House/apartment,38776.12,80623.89,2425.93,2.0792,0.0626,-17520,-2065,-620,0.1114,0.5721,0.5729,6,0.039572,1,1
104500,0,M,Secondary,Civil marriage,House/apartment,181998.67,634925.89,9670.75,3.4886,0.0531,-15695,-63,-4510,0.289,0.7957,0.0365,1,0.006799,1,0
104501,1,M,Secondary,Married,House/apartment,70469.61,405551.23,11162.51,5.755,0.1584,-16790,-762,-4840,0.1974,0.2064,0.3323,3,0.011039,1,1
104502,0,M,Secondary,Married,House/apartment,30000.0,45396.87,1187.99,1.5132,0.0396,-21900,-811,-188,0.1986,0.1369,0.9913,2,0.022895,1,1
104503,0,F,Secondary,Married,House/apartment,72706.92,393121.46,16129.38,5.4069,0.2218,-12775,-3828,-4833,0.7135,0.1539,0.7165,3,0.0001,1,1
104504,0,M,Secondary,Single,With parents,127243.51,456334.07,8187.16,3.5863,0.0643,-13870,-1092,-5872,0.2427,0.276,0.1869,5,0.003318,1,1
104505,0,M,Lower secondary,Civil marriage,With parents,30000.0,143584.59,1745.21,4.7862,0.0582,-16425,-767,-4333,0.4262,0.2355,0.931,2,0.01381,1,1
104506,1,F,Higher education,Married,House/apartment,120169.17,456069.31,15030.54,3.7952,0.1251,-8760,-354,-1210,0.6868,0.5178,0.7099,1,0.002187,1,0
104507,0,F,Secondary,Separated,House/apartment,225011.3,490330.52,5773.21,2.1791,0.0257,-9490,-3381,-2885,0.1212,0.3458,0.7294,2,0.013932,1,0
104508,0,M,Incomplete higher,Married,House/apartment,124591.46,456065.14,5382.43,3.6605,0.0432,-20805,-3829,-990,0.8814,0.2396,0.7428,3,0.03047,1,1
104509,0,M,Secondary,Widow,House/apartment,60387.44,171703.02,4217.09,2.8434,0.0698,-14235,-6686,-1371,0.2657,0.1215,0.0842,5,0.026678,1,1
104510,0,F,Higher education,Widow,House/apartment,67209.2,253104.85,2913.51,3.7659,0.0433,-13505,-3963,-3906,0.6772,0.6287,0.6759,5,0.005073,1,1
104511,0,F,Higher education,Married,House/apartment,84422.93,304747.09,3649.2,3.6098,0.0432,-16425,-2684,-5564,0.8557,0.3822,0.2762,3,0.006072,1,1
104512,0,M,Secondary,Married,Rented apartment,282132.53,1193184.78,16778.19,4.2292,0.0595,-8760,-1244,-3965,0.6156,0.7529,0.8207,1,0.004565,1,1
104513,0,F,Secondary,Married,House/apartment,30000.0,134637.51,1605.62,4.4879,0.0535,-14235,-2345,-3970,0.6182,0.916,0.5236,2,0.048442,1,1
104514,0,F,Secondary,Married,With parents,65633.47,230523.38,7866.77,3.5123,0.1199,-13140,-1677,-5275,0.2931,0.3661,0.2311,2,0.038605,1,0
104515,0,F,Secondary,Married,House/apartment,480613.9,2000000.0,42576.79,4.1613,0.0886,-17155,-2536,-2447,0.6248,0.7698,0.7401,4,0.004277,1,0
104516,1,M,Higher education,Civil marriage,Municipal apartment,266822.65,1139867.86,25453.43,4.272,0.0954,-7665,-2235,-2087,0.2716,0.3719,0.2937,1,0.041649,1,1
104517,0,M,Incomplete higher,Civil marriage,House/apartment,30000.0,56929.11,709.16,1.8976,0.0236,-12410,-1111,-1090,0.2299,0.937,0.661,1,0.021971,0,1
104518,0,F,Higher education,Married,House/apartment,65747.65,372346.64,4766.06,5.6633,0.0725,-13505,-1169,-3449,0.6627,0.2885,0.5227,0,0.018784,1,1
104519,0,F,Secondary,Married,House/apartment,30000.0,26721.65,303.13,0.8907,0.0101,-13505,-1931,-5422,0.6446,0.4968,0.5011,2,0.043443,1,1
104520,0,M,Secondary,Married,House/apartment,196169.88,781053.55,17445.5,3.9815,0.0889,-19710,-3663,-5541,0.2658,0.0068,0.7407,4,0.025055,0,1
104521,0,F,Secondary,Married,House/apartment,30000.0,116032.49,1996.58,3.8677,0.0666,-12410,-1102,-4633,0.5283,0.2414,0.7413,2,0.016978,1,1
104522,0,F,Secondary,Single,House/apartment,73145.33,215362.7,8495.35,2.9443,0.1161,-25185,-859,-297,0.3761,0.1517,0.5719,3,0.011029,1,1
104523,0,M,Secondary,Married,House/apartment,350014.11,1093732.5,11477.81,3.1248,0.0328,-18615,-3493,-1623,0.6045,0.7147,0.1322,2,0.007487,1,1
104524,1,F,Secondary,Married,House/apartment,30000.0,143285.89,2673.51,4.7762,0.0891,-13505,-625,-4422,0.7927,0.0703,0.4095,1,0.006343,1,1
104525,0,F,Secondary,Married,House/apartment,59109.83,264352.84,4119.58,4.4722,0.0697,-17885,-4513,-532,0.3518,0.6005,0.9746,1,0.015425,1,1
104526,0,M,Secondary,Married,House/apartment,253578.27,704596.9,11303.29,2.7786,0.0446,-18250,-1417,-2156,0.5369,0.1898,0.2238,2,0.008718,1,1
104527,0,M,Secondary,Married,House/apartment,150053.2,251788.93,4839.64,1.678,0.0323,-14235,-822,-5086,0.7753,0.7809,0.2419,2,0.000239,1,1
104528,0,M,Secondary,Single,House/apartment,213529.85,179327.68,4398.34,0.8398,0.0206,-20075,-935,-2401,0.8913,0.6604,0.2454,5,0.013875,1,1
104529,0,M,Secondary,Widow,With parents,479012.98,2000000.0,25732.5,4.1753,0.0537,-11680,-1438,-1866,0.3093,0.7925,0.2552,2,0.020856,1,1
104530,0,F,Higher education,Separated,House/apartment,366889.15,1588511.52,31099.95,4.3297,0.0848,-17885,-708,-5664,0.2098,0.1048,0.3951,2,0.02231,0,1
104531,0,M,Secondary,Married,House/apartment,50656.32,104639.51,1444.87,2.0657,0.0285,-14965,-2725,-1790,0.4138,0.742,0.9219,3,0.021778,1,1
104532,0,M,Incomplete higher,Married,Municipal apartment,53267.58,305833.61,3993.28,5.7415,0.075,-16790,-7265,-449,0.2848,0.3919,0.1086,2,0.044237,1,1
104533,0,F,Secondary,Civil marriage,Municipal apartment,30000.0,122381.72,1604.58,4.0794,0.0535,-16425,-3141,-739,0.2513,0.5816,0.9258,1,0.010788,1,1
104534,0,F,Secondary,Single,House/apartment,70603.92,293868.64,9838.11,4.1622,0.1393,-15695,-237,-2549,0.5405,0.0595,0.2233,2,0.1,1,1
104535,0,F,Lower secondary,Married,House/apartment,223381.48,803797.45,8535.57,3.5983,0.0382,-23360,-728,-3060,0.2188,0.5731,0.4892,3,0.088887,1,0
104536,0,M,Secondary,Married,Rented apartment,44841.55,181776.63,2310.04,4.0538,0.0515,-13140,-1318,-4110,0.3415,0.6719,0.8395,3,0.000479,1,1
104537,0,F,Secondary,Married,With parents,264066.63,1583041.89,23625.23,5.9949,0.0895,-12410,-3916,-4493,0.3122,0.9959,0.7455,2,0.025891,1,1
104538,0,M,Secondary,Civil marriage,House/apartment,127705.41,626811.32,14001.86,4.9083,0.1096,-15330,-1136,-3094,0.5742,0.8974,0.9849,1,0.034951,0,1
104539,0,F,Incomplete higher,Single,House/apartment,66986.27,189158.7,5418.59,2.8238,0.0809,-20805,-707,-5815,0.3303,0.4815,0.2537,0,0.011594,1,0
104540,0,F,Higher education,Married,House/apartment,81253.84,127751.92,1573.54,1.5723,0.0194,-15695,-2728,-1083,0.8453,0.2712,0.2552,1,0.020776,0,1
104541,1,F,Higher education,Married,House/apartment,221072.87,1026490.18,19591.31,4.6432,0.0886,-15330,-2453,-4474,0.8781,0.1461,0.7246,4,0.014803,1,1
104542,0,F,Secondary,Married,House/apartment,57006.76,304132.8,3392.52,5.335,0.0595,-13140,-277,-2025,0.7693,0.5698,0.9792,2,0.004095,1,1
104543,0,F,Higher education,Married,House/apartment,189139.63,638358.0,6960.44,3.3751,0.0368,-13505,-327,-4221,0.2101,0.4602,0.99,1,0.00963,1,0
104544,0,F,Secondary,Married,House/apartment,80938.21,451574.85,16122.06,5.5793,0.1992,-19710,-1294,-4292,0.1537,0.5484,0.1443,2,0.052983,1,1
104545,0,M,Secondary,Single,House/apartment,253784.92,906216.26,13775.41,3.5708,0.0543,-15330,-3562,-2534,0.5988,0.4797,0.9778,2,0.003011,0,0
104546,0,M,Lower secondary,Married,House/apartment,35686.11,60358.11,1169.11,1.6914,0.0328,-16425,-598,-4223,0.6215,0.9028,0.0382,3,0.003729,1,1
104547,0,F,Secondary,Civil marriage,House/apartment,55378.28,157447.56,2948.08,2.8431,0.0532,-12775,-1833,-5313,0.4296,0.7415,0.1803,1,0.00573,1,0
104548,0,M,Incomplete higher,Civil marriage,House/apartment,103216.47,290980.17,4256.18,2.8191,0.0412,-18615,-1021,-5222,0.1998,0.2093,0.641,3,0.040749,1,1
104549,0,M,Secondary,Married,House/apartment,207309.31,302273.67,3779.91,1.4581,0.0182,-20440,-44,-1965,0.3176,0.6289,0.4662,4,0.035499,1,1
104550,0,F,Lower secondary,Single,House/apartment,30000.0,128466.03,2020.65,4.2822,0.0674,-11680,-1159,-5746,0.4906,0.4755,0.6352,0,0.014148,1,1
104551,0,F,Secondary,Civil marriage,Rented apartment,350493.91,1798879.36,22919.8,5.1324,0.0654,-12045,-1843,-3147,0.5428,0.8085,0.2455,3,0.037556,1,1
104552,0,F,Secondary,Civil marriage,House/apartment,30000.0,49472.68,529.15,1.6491,0.0176,-12045,-3669,-3034,0.1727,0.8118,0.507,3,0.025535,1,0
104553,0,F,Secondary,Married,House/apartment,30000.0,141703.51,2644.0,4.7235,0.0881,-19710,-619,-3847,0.4318,0.2174,0.7281,2,0.037715,0,0
104554,0,M,Higher education,Married,House/apartment,89392.18,116355.26,2077.53,1.3016,0.0232,-11680,-1629,-5430,0.1763,0.4983,0.1834,1,0.001518,1,1
104555,0,F,Incomplete higher,Married,Rented apartment,264649.7,615756.17,8495.33,2.3267,0.0321,-14235,-4759,-5030,0.1294,0.5399,0.937,1,0.035809,1,1
104556,0,F,Higher education,Civil marriage,House/apartment,30000.0,137013.65,5104.52,4.5671,0.1702,-11680,-1681,-4139,0.3824,0.3444,0.8122,0,0.003102,0,0
104557,0,F,Higher education,Married,House/apartment,99661.22,269024.54,8291.13,2.6994,0.0832,-22265,-4341,-5737,0.7379,0.0057,0.749,2,0.015125,1,0
104558,0,M,Secondary,Married,With parents,84027.84,45708.85,1311.98,0.544,0.0156,-13505,-1640,-5071,0.7874,0.9945,0.6856,2,0.062878,1,1
104559,1,M,Higher education,Married,House/apartment,204874.15,1020213.84,15545.11,4.9797,0.0759,-22265,-1719,-3933,0.6371,0.2692,0.1678,5,0.030245,1,0
104560,0,M,Secondary,Separated,House/apartment,36078.01,62541.31,989.98,1.7335,0.0274,-15330,-2311,-826,0.2415,0.7106,0.9082,1,0.030382,1,1
104561,0,F,Higher education,Married,House/apartment,135217.58,703643.42,15287.49,5.2038,0.1131,-13505,-2530,-3004,0.6169,0.8874,0.545,1,0.037626,1,1
104562,0,F,Incomplete higher,Married,House/apartment,378119.0,717891.29,10978.03,1.8986,0.029,-18615,-1295,-3129,0.6219,0.2579,0.1052,0,0.030651,0,0
104563,0,M,Secondary,Civil marriage,House/apartment,30000.0,57044.3,610.57,1.9015,0.0204,-15330,-1905,-5767,0.7868,0.8351,0.9289,0,0.008853,1,1
104564,1,F,Secondary,Married,House/apartment,323712.91,1735364.51,20163.83,5.3608,0.0623,-21170,-2175,-5690,0.8881,0.0687,0.6466,2,0.054789,1,1
104565,0,F,Higher education,Single,With parents,35149.84,85140.04,1706.81,2.4222,0.0486,-14600,-313,-3660,0.5826,0.6529,0.8164,2,0.029826,1,1
104566,0,F,Lower secondary,Married,House/apartment,30000.0,124996.02,1351.4,4.1665,0.045,-13870,-661,-5631,0.5682,0.3184,0.5463,1,0.00048,1,1
104567,0,M,Incomplete higher,Married,Office apartment,57666.05,142071.11,2867.42,2.4637,0.0497,-13505,-4099,-756,0.4484,0.4992,0.8343,0,0.007501,1,0
104568,0,F,Incomplete higher,Civil marriage,House/apartment,107059.53,372261.69,5701.43,3.4771,0.0533,-20440,-500,-1143,0.1027,0.9734,0.8581,2,0.052674,1,0
104569,1,F,Higher education,Civil marriage,House/apartment,66264.28,314049.28,4278.36,4.7393,0.0646,-16425,-1852,-3011,0.4202,0.5409,0.5614,1,0.01053,1,1
104570,0,M,Secondary,Married,Municipal apartment,30000.0,166549.15,2454.86,5.5516,0.0818,-12410,-101,-4212,0.6047,0.6941,0.4811,2,0.024447,1,1
104571,0,M,Secondary,Married,With parents,97127.23,396765.68,4676.37,4.085,0.0481,-9855,-3161,-4592,0.6251,0.862,0.5681,2,0.067873,1,1
104572,0,F,Incomplete higher,Married,With parents,30000.0,77823.42,1202.82,2.5941,0.0401,-16425,-1635,-2618,0.1468,0.0407,0.0875,1,0.049455,1,1
104573,0,F,Higher education,Single,Office apartment,30000.0,80021.9,1569.95,2.6674,0.0523,-11680,-1283,-4120,0.1923,0.1926,0.9153,4,0.038776,1,1
104574,0,F,Higher education,Separated,Municipal apartment,266933.24,362612.78,5730.51,1.3584,0.0215,-8395,-2467,-4604,0.5616,0.8303,0.8437,1,0.037182,1,1
104575,0,F,Higher education,Civil marriage,House/apartment,126007.1,454901.0,4983.01,3.6101,0.0395,-19710,-2624,-4061,0.1082,0.1226,0.6814,1,0.009459,1,1
104576,1,F,Higher education,Single,Municipal apartment,67770.03,347819.32,4629.18,5.1323,0.0683,-10585,-516,-4915,0.5862,0.2819,0.6244,1,0.01887,1,1
104577,0,F,Secondary,Married,House/apartment,77359.97,94062.42,2129.1,1.2159,0.0275,-8395,-6793,-5334,0.7929,0.7437,0.0544,2,0.023801,1,1
104578,0,M,Secondary,Separated,House/apartment,91371.52,176860.81,6957.26,1.9356,0.0761,-14965,-4426,-215,0.3356,0.2963,0.0085,0,0.068748,0,0
104579,0,F,Secondary,Married,House/apartment,40332.53,24462.44,362.31,0.6065,0.009,-14235,-435,-5576,0.3593,0.6057,0.2989,2,0.030247,1,1
104580,0,F,Secondary,Married,House/apartment,194681.24,660635.14,19085.94,3.3934,0.098,-12045,-725,-2614,0.7589,0.136,0.945,4,0.022818,1,1
104581,0,M,Secondary,Married,House/apartment,55055.01,45144.74,749.19,0.82,0.0136,-16425,-858,-2635,0.8295,0.5803,0.7976,2,0.014363,1,1
104582,0,F,Secondary,Married,Rented apartment,128889.27,475000.04,11392.21,3.6853,0.0884,-14235,-2794,-150,0.3803,0.0984,0.4915,0,0.011691,1,0
104583,0,F,Secondary,Married,House/apartment,30000.0,61900.89,698.51,2.0634,0.0233,-24455,-742,-2270,0.3316,0.0862,0.5712,4,0.010971,1,1
104584,1,F,Secondary,Married,House/apartment,30000.0,147447.75,4421.02,4.9149,0.1474,-14600,-2019,-5196,0.4855,0.5236,0.7819,2,0.013415,1,1
104585,0,F,Secondary,Married,With parents,30000.0,103252.1,1088.39,3.4417,0.0363,-10585,-1957,-1604,0.1505,0.1614,0.1841,3,0.005452,1,1
104586,0,M,Secondary,Married,With parents,65224.22,205361.04,6423.85,3.1485,0.0985,-16790,-1523,-5141,0.4048,0.679,0.5888,3,0.032147,1,1
104587,0,F,Secondary,Married,House/apartment,30000.0,53219.93,787.49,1.774,0.0262,-17155,-1769,-2347,0.7156,0.8161,0.4548,3,0.004893,1,1
104588,0,M,Secondary,Single,House/apartment,161498.63,902958.05,14710.19,5.5911,0.0911,-14235,-470,-539,0.4768,0.0536,0.8971,1,0.000833,1,1
104589,1,F,Higher education,Married,Municipal apartment,30000.0,172130.34,2258.49,5.7377,0.0753,-8760,-302,-3424,0.8516,0.2333,0.433,2,0.001433,1,0
104590,0,F,Secondary,Separated,House/apartment,251489.03,1168842.63,29080.86,4.6477,0.1156,-21900,-748,-3476,0.7712,0.9866,0.479,4,0.003831,0,0
104591,0,M,Lower secondary,Separated,House/apartment,238402.72,520787.75,9493.81,2.1845,0.0398,-10585,-1222,-6000,0.2605,0.3765,0.7729,2,0.078167,1,1
104592,0,M,Incomplete higher,Married,House/apartment,50028.8,241943.94,9948.2,4.8361,0.1988,-18980,-1391,-1186,0.7384,0.5028,0.1422,1,0.015787,1,0
104593,1,F,Higher education,Single,Office apartment,94047.36,421649.67,5834.96,4.4834,0.062,-20440,-348,-5335,0.1913,0.7775,0.439,2,0.010678,1,1
104594,0,F,Higher education,Married,House/apartment,172372.85,286703.32,6099.84,1.6633,0.0354,-14235,-2201,-3372,0.4812,0.788,0.9879,4,0.02164,1,1
104595,0,M,Academic degree,Married,House/apartment,82836.43,78596.29,845.0,0.9488,0.0102,-18980,-186,-1079,0.3887,0.2397,0.043,0,0.017226,0,0
104596,0,F,Secondary,Married,House/apartment,30000.0,46848.07,821.39,1.5616,0.0274,-19345,-7904,-2115,0.7701,0.9472,0.9707,1,0.028042,1,1
104597,0,M,Higher education,Single,House/apartment,48741.04,256743.36,3472.18,5.2675,0.0712,-11315,-2857,-1075,0.6339,0.5919,0.3544,2,0.012768,1,0
104598,0,F,Secondary,Civil marriage,House/apartment,108037.05,146963.85,4020.63,1.3603,0.0372,-21535,-4240,-1554,0.6228,0.7207,0.0822,3,0.006192,1,1
104599,0,F,Secondary,Civil marriage,House/apartment,254191.74,1234452.06,15046.85,4.8564,0.0592,-16790,-1136,-5658,0.6013,0.3708,0.9014,4,0.012115,1,1
104600,0,F,Secondary,Civil marriage,With parents,30000.0,67544.59,2693.15,2.2515,0.0898,-7665,-5614,-752,0.7253,0.3767,0.6151,1,0.000661,1,1
104601,0,F,Secondary,Single,House/apartment,30000.0,134373.37,4821.47,4.4791,0.1607,-16425,-7580,-1881,0.1429,0.0782,0.4878,2,0.008029,1,1
104602,0,F,Secondary,Married,House/apartment,401142.53,2000000.0,25014.5,4.9858,0.0624,-13140,-1175,-4810,0.7213,0.9505,0.8868,4,0.033315,1,1
104603,0,M,Higher education,Married,House/apartment,57435.83,277687.43,5226.78,4.8347,0.091,-17155,-3311,-3275,0.8491,0.6764,0.6337,3,0.016946,1,1
104604,0,F,Secondary,Civil marriage,House/apartment,71105.8,245715.39,8817.02,3.4556,0.124,-12775,-2027,-2508,0.7519,0.6089,0.9335,2,0.001607,1,1
104605,0,F,Higher education,Married,House/apartment,164440.37,86613.19,1659.2,0.5267,0.0101,-13140,-413,-2561,0.7269,0.4742,0.2253,0,0.016182,0,1
104606,0,F,Secondary,Married,With parents,68922.27,86710.83,2436.67,1.2581,0.0354,-11315,-942,-4133,0.7183,0.3113,0.3752,5,0.021331,1,0
104607,0,M,Secondary,Married,House/apartment,39356.2,189258.68,3281.48,4.8089,0.0834,-16425,-2301,-257,0.214,0.0256,0.2348,3,0.000626,0,1
104608,0,M,Incomplete higher,Married,With parents,518456.47,536291.83,5630.53,1.0344,0.0109,-17520,-311,-1618,0.6012,0.5288,0.9271,2,0.017604,0,1
104609,0,F,Secondary,Married,House/apartment,110412.5,646178.86,25946.31,5.8524,0.235,-15330,-710,-1426,0.5619,0.9382,0.5896,1,0.019374,0,1
104610,1,M,Higher education,Married,With parents,69550.46,405936.28,5069.06,5.8366,0.0729,-14235,-727,-4544,0.4001,0.5617,0.8062,0,0.018439,1,1
104611,0,M,Incomplete higher,Married,House/apartment,215014.26,455095.48,9020.68,2.1166,0.042,-16060,-982,-4334,0.201,0.5516,0.671,2,0.037583,1,1
104612,0,F,Higher education,Civil marriage,House/apartment,30000.0,20641.71,256.49,0.6881,0.0085,-19710,-1,-5369,0.5296,0.6795,0.3683,3,0.01409,1,1
104613,0,F,Higher education,Married,House/apartment,348619.23,1606384.98,28614.56,4.6078,0.0821,-11315,-656,-1584,0.884,0.9141,0.5598,4,0.027428,1,1
104614,0,M,Secondary,Married,House/apartment,250559.78,388712.02,4978.73,1.5514,0.0199,-10220,-429,-5660,0.5962,0.0198,0.5141,1,0.034014,1,1
104615,0,F,Higher education,Separated,Municipal apartment,70857.7,321235.99,5051.7,4.5335,0.0713,-10585,-5120,-2399,0.3308,0.8467,0.5006,2,0.008237,1,1
104616,1,M,Secondary,Married,Rented apartment,30936.65,72461.92,933.34,2.3423,0.0302,-8760,-3283,-2901,0.3272,0.1633,0.8545,0,0.013807,1,1
104617,0,F,Secondary,Civil marriage,House/apartment,294433.19,750911.25,12321.18,2.5504,0.0418,-11315,-1364,-326,0.2126,0.4816,0.9057,2,0.058354,1,1
104618,0,F,Secondary,Civil marriage,Office apartment,469058.51,1784831.36,24691.28,3.8051,0.0526,-20075,-174,-1154,0.7587,0.137,0.167,1,0.077587,1,1
104619,1,F,Incomplete higher,Married,House/apartment,30000.0,42042.95,736.21,1.4014,0.0245,-8760,-5349,-562,0.1215,0.1707,0.2608,1,0.015239,1,0
